Nintendo - Super Nintendo Entertainment System Missing

Boxarts   3324/3453  96.26%
Snaps     3037/3453  87.95%
Titles    3037/3453  87.95%
Total    9398/10359  90.72%

Name                                                                              Boxart  Snap  Title
Picross NP Vol. 2 (Japan) (NP)                                                       ✗      ✓     ✓
Picross NP Vol. 2 (Japan) (Rev 1) (NP)                                               ✗      ✓     ✓
Picross NP Vol. 3 (Japan) (NP)                                                       ✗      ✓     ✓
Picross NP Vol. 3 (Japan) (Rev 1) (NP)                                               ✗      ✗     ✗
Picross NP Vol. 4 (Japan) (NP)                                                       ✗      ✓     ✓
Picross NP Vol. 4 (Japan) (Rev 1) (NP)                                               ✗      ✗     ✗
Picross NP Vol. 5 (Japan) (NP)                                                       ✗      ✓     ✓
Picross NP Vol. 5 (Japan) (Rev 1) (NP)                                               ✗      ✗     ✗
Picross NP Vol. 6 (Japan) (NP)                                                       ✗      ✓     ✓
Picross NP Vol. 6 (Japan) (Rev 1) (NP)                                               ✗      ✗     ✗
Picross NP Vol. 7 (Japan) (NP)                                                       ✗      ✓     ✓
Picross NP Vol. 7 (Japan) (Rev 1) (NP)                                               ✗      ✗     ✗
Picross NP Vol. 8 (Japan) (NP)                                                       ✗      ✓     ✓
Picross NP Vol. 8 (Japan) (Rev 1) (NP)                                               ✗      ✗     ✗
Pikiinya! (Japan) (Beta)                                                             ✓      ✗     ✗
Pink Panther (Japan) (En)                                                            ✓      ✗     ✗
Pinkie (USA) (Proto)                                                                 ✗      ✗     ✗
Pirates of Dark Water, The (Europe) (Sample)                                         ✓      ✗     ✗
Pitfall - Maya no Daibouken (Japan) (En)                                             ✓      ✗     ✗
Pokemon Stadium (World) (Unl) (Pirate)                                               ✗      ✗     ✗
Pokonyan! - Henpokorin Adventure (Japan)                                             ✓      ✗     ✗
Pop'n TwinBee (Japan) (Putative Sample) [b]                                          ✗      ✗     ✗
Power Athlete (Japan) (En)                                                           ✓      ✗     ✗
Power Slide (Europe) (Proto) (1994-04-12)                                            ✗      ✓     ✓
PowerFest 94 - Ken Griffey Jr. Presents Major League Baseball (USA)                  ✓      ✗     ✗
PowerFest 94 - Scoring (USA)                                                         ✗      ✗     ✗
PowerFest 94 - Super Mario Bros. - The Lost Levels (USA)                             ✗      ✗     ✗
PowerFest 94 - Super Mario Kart (USA)                                                ✗      ✗     ✗
Prime (USA) (Proto)                                                                  ✗      ✓     ✓
