FB Alpha - Arcade Games Missing

Boxarts    1964/4361  45.04%
Snaps      4078/4361  93.51%
Titles     4078/4361  93.51%
Total    10120/13083  77.35%

Name                                                                                                                                   Boxart  Snap  Title
Bomber Man World (Japan)                                                                                                                  ✗      ✓     ✓
Bombjack Twin (set 2)                                                                                                                     ✗      ✓     ✓
Bone Crusher [Bootleg]                                                                                                                    ✗      ✓     ✓
Bongo                                                                                                                                     ✗      ✓     ✓
Bonze Adventure (US)                                                                                                                      ✗      ✓     ✓
Bonze Adventure (World, Newer)                                                                                                            ✗      ✓     ✓
Bonze Adventure (World, Older)                                                                                                            ✗      ✓     ✓
Bonze Adventure (World, prototype) [Prototype]                                                                                            ✗      ✓     ✓
Boogie Wings (Asia v1.5, 92.12.07)                                                                                                        ✗      ✓     ✓
Boogie Wings (USA v1.7, 92.12.14)                                                                                                         ✗      ✓     ✓
Bouncing Balls                                                                                                                            ✗      ✓     ✓
Bouncing Balls (Adult)                                                                                                                    ✗      ✓     ✓
Brain                                                                                                                                     ✗      ✓     ✓
Break Thru (US)                                                                                                                           ✗      ✗     ✗
Brix                                                                                                                                      ✗      ✓     ✓
Bubble 2000                                                                                                                               ✗      ✓     ✓
Bubble Bobble (boolteg with 68705, set 1) [Bootleg]                                                                                       ✗      ✓     ✓
Bubble Bobble (boolteg with 68705, set 2) [Bootleg]                                                                                       ✗      ✓     ✓
Bubble Bobble (for Bobble Bobble PCB) [Bootleg]                                                                                           ✗      ✓     ✓
Bubble Bobble (Japan, Ver 0.0)                                                                                                            ✗      ✓     ✓
Bubble Bobble (Ultra Version, Hack)                                                                                                       ✗      ✗     ✗
Bubble Bobble (US, Ver 1.0)                                                                                                               ✗      ✓     ✓
Bubble Bobble_ Lost Cave V1.0 [Homebrew]                                                                                                  ✗      ✓     ✓
Bubble Bobble_ Lost Cave V1.1 [Homebrew]                                                                                                  ✗      ✓     ✓
Bubble Bobble_ Lost Cave V1.2 (for Bobble Bobble PCB) [Bootleg]                                                                           ✗      ✓     ✓
Bubble Bobble_ Lost Cave V1.2 [Homebrew]                                                                                                  ✗      ✓     ✓
Buccaneer                                                                                                                                 ✗      ✓     ✓
Buccaneers (set 1)                                                                                                                        ✗      ✓     ✓
Buccaneers (set 2)                                                                                                                        ✗      ✓     ✓
Buccaneers (set 3, harder)                                                                                                                ✗      ✓     ✓
Bucky O'Hare (ver AAB)                                                                                                                    ✗      ✓     ✓
Bullet (FD1094 317-0041 decrypted) [Bootleg]                                                                                              ✗      ✓     ✓
Bump 'n' Jump                                                                                                                             ✗      ✗     ✗
Burger Time (Data East set 1)                                                                                                             ✗      ✗     ✗
Burger Time (Data East set 2)                                                                                                             ✗      ✗     ✗
Burger Time (Data East USA) [graphics issues, use parent romset!]                                                                         ✗      ✗     ✗
Burger Time (Midway)                                                                                                                      ✗      ✗     ✗
Burglar X                                                                                                                                 ✗      ✓     ✓
Burnin' Rubber                                                                                                                            ✗      ✗     ✗
Burning Fight (prototype) [Prototype]                                                                                                     ✗      ✓     ✓
Buzzard                                                                                                                                   ✗      ✓     ✓
Bygone [Imperfect sound]                                                                                                                  ✗      ✓     ✓
Cabal (korea_, Joystick)                                                                                                                  ✗      ✓     ✓
Cabal (UK, Trackball) [Needs Trackball Support]                                                                                           ✗      ✓     ✓
Cabal (US set 1, Trackball) [Needs Trackball Support]                                                                                     ✗      ✓     ✓
Cabal (US set 2, Trackball) [Needs Trackball Support]                                                                                     ✗      ✓     ✓
Cactus (bootleg of Saboten Bombers)                                                                                                       ✗      ✓     ✓
Cadash (France)                                                                                                                           ✗      ✓     ✓
Cadash (Germany, version 1)                                                                                                               ✗      ✓     ✓
Cadash (Italy)                                                                                                                            ✗      ✓     ✓
Cadash (Japan, oldest version)                                                                                                            ✗      ✓     ✓
Cadash (Japan, version 1)                                                                                                                 ✗      ✓     ✓
Cadash (World, prototype)                                                                                                                 ✗      ✓     ✓
Cadillacs and Dinosaurs (bootleg set 1 (with PIC16c57), 930201 etc) [Bootleg, No sound]                                                   ✗      ✓     ✓
Cadillacs and Dinosaurs (bootleg set 2 (with PIC16c57), 930201 etc) [Bootleg, No sound]                                                   ✗      ✓     ✓
