Sega - Mega-CD - Sega CD Missing

Boxarts    439/917  47.87%
Snaps      489/917  53.33%
Titles     489/917  53.33%
Total    1417/2751  51.51%

Name                                                                                                                   Boxart  Snap  Title
Capcom no Quiz - Tono-sama no Yabou (Japan)                                                                               ✗      -     -
Captain Tsubasa (Japan)                                                                                                   -      -     -
Championship Soccer '94 (USA)                                                                                             -      -     -
Chuck Rock (Europe)                                                                                                       -      -     -
Chuck Rock (USA)                                                                                                          -      -     -
Chuck Rock II - Son of Chuck (Core Design - Virgin) (USA)                                                                 ✗      ✗     ✗
Chuck Rock II - Son of Chuck (Core Design) (Europe)                                                                       ✗      ✗     ✗
Chuck Rock II - Son of Chuck (Core) (Europe)                                                                              ✗      ✗     ✗
Chuck Rock II - Son of Chuck (Europe)                                                                                     -      -     -
Chuck Rock II - Son of Chuck (USA)                                                                                        -      -     -
Citizen X (Proto)                                                                                                         ✗      ✗     ✗
Citizen X (USA) (Unl)                                                                                                     ✗      ✗     ✗
Citizen X Beta (USA)[unreleased beta]                                                                                     ✗      ✗     ✗
Cliffhanger (USA)                                                                                                         -      -     -
Cobra Command (Europe)                                                                                                    -      -     -
Cobra Command (Europe)[MK-4402P-00032-R1M]                                                                                ✗      ✗     ✗
Cobra Command (USA)                                                                                                       -      -     -
Colors of Modern Rock, The (USA)                                                                                          -      -     -
Compton's Interactive Encyclopedia (USA) (Version 2.00S)                                                                  -      -     -
Compton's Interactive Encyclopedia (USA) (Version 2.01R)                                                                  -      -     -
Compton's Interactive Encyclopedia (USA) (Version 2.01S)                                                                  -      -     -
Compton's Interactive Encyclopedia (USA) (Version 2.10) (Rev 2)                                                           ✗      ✗     ✗
Corpse Killer (Europe)                                                                                                    -      -     -
Corpse Killer (Europe) (Mega-CD 32X)                                                                                      -      -     -
Corpse Killer (USA)                                                                                                       -      -     -
Corpse Killer (USA) (Sega CD 32X)                                                                                         -      -     -
Cosmic Fantasy Stories (Japan)                                                                                            -      -     -
Crime Patrol (American Laser Games) (USA)                                                                                 ✗      ✗     ✗
Crime Patrol (USA)                                                                                                        -      -     -
Cyborg 009 (Japan)                                                                                                        -      -     -
Daihoushinden (Japan)                                                                                                     -      -     -
Dark Wizard (USA)                                                                                                         -      -     -
Dark Wizard - Yomigaeri Shiyami no Madoushi (Japan)                                                                       ✗      -     -
Dark Wizard - Yomigaerishi Yami no Madoushi (Japan)                                                                       -      -     -
Dark Wizard v1.07 (USA)                                                                                                   ✗      ✗     ✗
Death Bringer (Japan)                                                                                                     -      -     -
Death Bringer - Himerata Monshou - The Knight of Darkness (Japan)                                                         ✗      -     -
Demolition Man (USA)                                                                                                      -      -     -
Denei Toshi - Illusion City (Micro Cabin) (Japan)[T-51014P-00066-R2M]                                                     ✗      ✗     ✗
Dennin Aleste - Nobunaga and His Ninja Force (Japan)                                                                      -      ✗     ✗
Dennin Aleste - Nobunaga and his Ninja Force (Compile) (Japan)                                                            ✗      ✗     ✗
Dennin-Aleste - Nobunaga and his Ninja Force (Compile) (Japan)                                                            ✗      ✗     ✗
Detonator Orgun (Hot-B) (Japan)                                                                                           ✗      ✗     ✗
Detonator Orgun (Japan)                                                                                                   -      -     -
Devastator (Japan)                                                                                                        -      -     -
Double Switch (Europe)                                                                                                    -      -     -
Double Switch (Japan)                                                                                                     -      -     -
Double Switch (USA)                                                                                                       -      -     -
Dracula Rev 199202 (USA)                                                                                                  ✗      ✗     ✗
Dracula Rev 199202 (USA) (Alt 1)                                                                                          ✗      ✗     ✗
Dracula Rev 199202 (USA) (Alt 2)                                                                                          ✗      ✗     ✗
Dracula Rev 199404 (USA)                                                                                                  ✗      ✗     ✗
Dracula Unleashed (Europe) (Disc 1 of 2)                                                                                  ✗      ✗     ✗
Dracula Unleashed (Europe) (Disc 1) (Made in Japan)                                                                       -      -     -
Dracula Unleashed (Europe) (Disc 2 of 2)                                                                                  ✗      ✗     ✗
Dracula Unleashed (Europe) (Disc 2) (Made in Japan)                                                                       -      -     -
Dracula Unleashed (GB) (Disc 1 of 2)                                                                                      ✗      ✗     ✗
Dracula Unleashed (GB) (Disc 2 of 2)                                                                                      ✗      ✗     ✗
Dracula Unleashed (USA) (Disc 1 of 2)                                                                                     ✗      ✗     ✗
Dracula Unleashed (USA) (Disc 1)                                                                                          -      -     -
Dracula Unleashed (USA) (Disc 2 of 2)                                                                                     ✗      ✗     ✗
Dracula Unleashed (USA) (Disc 2)                                                                                          -      -     -
Dragon's Lair (Europe)                                                                                                    -      -     -
Dragon's Lair (Japan) (En,Ja,Fr,De,It)                                                                                    -      -     -
Dragon's Lair (Japan) (M5)                                                                                                ✗      ✗     ✗
Dragon's Lair (USA)                                                                                                       -      -     -
Dragon's Lair (USA) (Demo)                                                                                                ✗      ✗     ✗
Dragon's Lair (USA)[CDAC-068600 1]                                                                                        ✗      ✗     ✗
Dune (Europe) (En,Fr,De,Es,It,Ar)                                                                                         -      -     -
Dune (Europe) (M6)                                                                                                        ✗      ✗     ✗
Dune (USA)                                                                                                                -      -     -
Dune (USA) (M6)                                                                                                           ✗      ✗     ✗
Dungeon Explorer (Europe)                                                                                                 -      -     -
Dungeon Explorer (Hudson) (Europe)                                                                                        ✗      ✗     ✗
Dungeon Explorer (Hudson) (USA)                                                                                           ✗      ✗     ✗
Dungeon Explorer (USA)                                                                                                    -      -     -
Dungeon Master II - Skullkeep (Europe)                                                                                    -      -     -
Dungeon Master II - Skullkeep (Japan)                                                                                     -      -     -
Dungeon Master II - Skullkeep (USA)                                                                                       ✗      ✗     ✗
Dungeon Master II - Skullkeep (USA) (Rev 3)                                                                               ✗      ✗     ✗
Dungeon Master II - Skullkeep v1.0 (Europe)                                                                               ✗      ✗     ✗
Dungeon Master II - Skullkeep v1.0 (Japan)                                                                                ✗      ✗     ✗
Dungeon Master II - Skullkeep v1.0 (USA)                                                                                  ✗      ✗     ✗
Dynamic Country Club (Japan)                                                                                              -      -     -
Dynamic Country Club - 3D Golf Simulation (Japan)                                                                         -      -     -
ESPN Baseball Tonight (Europe)                                                                                            -      -     -
ESPN Baseball Tonight (USA)                                                                                               -      -     -
ESPN Baseball Tonight - Pennant Fever Edition (USA)                                                                       ✗      ✗     ✗
ESPN NBA Hangtime '95 (USA)                                                                                               -      -     -
ESPN National Hockey Night (USA)                                                                                          -      -     -
ESPN Sunday Night NFL (USA)                                                                                               -      -     -
Earnest Evans (Japan)                                                                                                     -      -     -
Earthworm Jim - Special Edition (Europe)                                                                                  -      -     -
Earthworm Jim - Special Edition (USA)                                                                                     -      -     -
Ecco - The Tides of Time (Europe)                                                                                         -      ✗     ✗
Ecco - The Tides of Time (Europe) (En,Fr,De,Es)                                                                           -      -     -
Ecco - The Tides of Time (USA)                                                                                            -      -     -
Ecco - The Tides of Time (USA) (Alt)                                                                                      -      -     -
Ecco the Dolphin (Australia)                                                                                              -      -     -
Ecco the Dolphin (Europe)                                                                                                 -      -     -
Ecco the Dolphin (Europe) (Alt 1)                                                                                         ✗      ✗     ✗
Ecco the Dolphin (Europe) (Rerelease)                                                                                     -      -     -
Ecco the Dolphin (Europe)[MK-4408P-00135 1]                                                                               ✗      ✗     ✗
Ecco the Dolphin (USA)                                                                                                    -      -     -
Ecco the Dolphin CD (Japan) (Disc 1 of 2)                                                                                 ✗      ✗     ✗
Ecco the Dolphin CD (Japan) (Disc 1 of 2)[Ecco the Dolphin]                                                               ✗      ✗     ✗
Ecco the Dolphin CD (Japan) (Disc 1) (Ecco the Dolphin)                                                                   -      -     -
Ecco the Dolphin CD (Japan) (Disc 2 of 2)                                                                                 ✗      ✗     ✗
Ecco the Dolphin CD (Japan) (Disc 2 of 2)[Ecco the Dolphin II]                                                            ✗      ✗     ✗
Ecco the Dolphin CD (Japan) (Disc 2) (Ecco the Dolphin II)                                                                -      -     -
Ecco the Dolphin CD (Japan) (pre-release)                                                                                 ✗      ✗     ✗
Egawa Sugoru no Super League CD (Japan)                                                                                   -      -     -
Egawa Suguru no Super League CD (Japan)                                                                                   -      -     -
Eternal Champions - Challenge From the Dark Side (Europe)                                                                 ✗      ✗     ✗
Eternal Champions - Challenge from the Dark Side (Europe)                                                                 ✗      -     -
Eternal Champions - Challenge from the Dark Side (Europe) (Beta)                                                          ✗      -     -
Eternal Champions - Challenge from the Dark Side (Europe) (pre-release)                                                   ✗      ✗     ✗
Eternal Champions - Challenge from the Dark Side (USA)                                                                    -      -     -
Eternal Champions - Challenge from the Dark Side (USA) (Alt 1)                                                            ✗      ✗     ✗
Eternal Champions - Challenge from the Dark Side (USA) (Beta)                                                             ✗      ✗     ✗
Eternal Champions - Challenge from the Dark Side (USA)[SEGA4427 R1J]                                                      ✗      ✗     ✗
Eternal Champions - Challenge from the Dark Side (USA)[SEGA4427RE R1J]                                                    ✗      ✗     ✗
Eye of the Beholder (Europe)                                                                                              -      -     -
Eye of the Beholder (Japan)                                                                                               -      -     -
Eye of the Beholder (USA)                                                                                                 -      -     -
F1 Circus CD (Japan)                                                                                                      -      -     -
F1 Circus CD (Nichibutsu) (Japan)                                                                                         ✗      ✗     ✗
FIFA International Soccer (USA)                                                                                           -      -     -
FIFA International Soccer - Championship Edition (Europe)                                                                 ✗      -     -
FIFA International Soccer - Championship Edition (Europe) (Demo) (Alt)                                                    ✗      -     -
FIFA International Soccer - Championship Edition (Europe) (En,Fr,De,Es)                                                   -      -     -
Fahrenheit (Europe)                                                                                                       -      -     -
Fahrenheit (Europe) (FR)                                                                                                  ✗      ✗     ✗
Fahrenheit (France)                                                                                                       -      -     -
Fahrenheit (Japan)                                                                                                        -      -     -
Fahrenheit (USA) (Disc 1) (Key Disc) (Sega CD)                                                                            -      -     -
Fahrenheit (USA) (Disc 2) (32X CD)                                                                                        -      -     -
Fatal Fury Special (Europe)                                                                                               -      -     -
Fatal Fury Special (Europe) (Demo)                                                                                        ✗      -     -
Fatal Fury Special (USA)                                                                                                  -      -     -
Final Fight (USA)                                                                                                         ✗      ✗     ✗
Final Fight (USA)[CDAC-041400 4]                                                                                          ✗      ✗     ✗
Final Fight CD (Europe)                                                                                                   -      -     -
Final Fight CD (Japan)                                                                                                    -      -     -
Final Fight CD (Japan) (Rev A)                                                                                            -      -     -
Final Fight CD (Japan)[G-6013P-00059-R1M]                                                                                 ✗      ✗     ✗
Final Fight CD (USA)                                                                                                      -      -     -
Final Fight CD (USA) (Alt 1)                                                                                              -      -     -
Flashback (Europe) (Demo)                                                                                                 ✗      -     -
Flashback - The Quest for Identity (USA)                                                                                  -      -     -
Flight j57 (demo) (2005-04) (Fonzie) (PD)                                                                                 ✗      ✗     ✗
Flink (Europe)                                                                                                            -      -     -
Flink (Psygnosis - Sony Electronic Publishing) (Europe) (M5)                                                              ✗      ✗     ✗
Flink (Psygnosis - Sony) (Europe) (M5)                                                                                    ✗      ✗     ✗
Flink (Psygnosis - Sony) (USA)                                                                                            ✗      ✗     ✗
Flink (USA)                                                                                                               -      -     -
Formula One World Championship - Beyond the Limit (Europe)                                                                -      -     -
Formula One World Championship - Beyond the Limit (Sega Sports) (Europe)                                                  ✗      ✗     ✗
Formula One World Championship - Beyond the Limit (Sega Sports) (USA)                                                     ✗      ✗     ✗
Formula One World Championship - Beyond the Limit (USA)                                                                   -      -     -
Frankenstein (USA)                                                                                                        ✗      ✗     ✗
