Microsoft - MSX

Boxarts      0/936   0.00%
Snaps      913/936  97.54%
Titles     914/936  97.65%
Total    1827/2808  65.06%

Name                                                         Boxart  Snap  Title
Glider (Japan)                                                  ✗      ✓     ✓
Glider (Japan) (Alt 1)                                          ✗      ✓     ✓
Gojira vs 3 Daikaijuu (Japan)                                   ✗      ✗     ✗
Gojira vs 3 Daikaijuu (Japan) (Alt 1)                           ✗      ✗     ✗
Gojira-kun (Japan)                                              ✗      ✗     ✗
Gojira-kun (Japan) (Alt 1)                                      ✗      ✗     ✗
Gokiburi Daisakusen - Bug Bomb (Japan)                          ✗      ✓     ✓
Golf Game (Japan)                                               ✗      ✓     ✓
Golvellius (Japan)                                              ✗      ✓     ✓
Gomok Narabe - Omo Go (Japan)                                   ✗      ✓     ✓
Gomok Narabe - Omo Go (Japan) (Alt 1)                           ✗      ✓     ✓
Goonies, The (Japan)                                            ✗      ✓     ✓
Goonies, The (Japan) (Alt 1)                                    ✗      ✓     ✓
Goonies, The (Japan) (Alt 2)                                    ✗      ✓     ✓
GP World (Japan)                                                ✗      ✓     ✓
Green Beret (Europe)                                            ✗      ✓     ✓
Green Beret (Europe) (Alt 1)                                    ✗      ✓     ✓
Grog's Revenge (Japan)                                          ✗      ✓     ✓
Grog's Revenge (Japan) (Alt 1)                                  ✗      ✓     ✓
Guardic (Japan)                                                 ✗      ✓     ✓
Guardic (Japan) (Alt 1)                                         ✗      ✓     ✓
Gulkave (Japan)                                                 ✗      ✓     ✓
Gulkave (Japan) (Alt 1)                                         ✗      ✓     ✓
Gun Fright (Japan)                                              ✗      ✓     ✓
Gunjin Shougi Mars (Japan)                                      ✗      ✓     ✓
Gyrodine (Japan)                                                ✗      ✓     ✓
H.E.R.O. (Japan)                                                ✗      ✓     ✓
Hades no Monsho (Japan)                                         ✗      ✓     ✓
Hades no Monsho (Japan) (Alt 1)                                 ✗      ✓     ✓
Hafanuda Koi Koi - Gostop Godori (Japan)                        ✗      ✓     ✓
Haja No Fuin (Japan)                                            ✗      ✓     ✓
Hanafuta (Japan)                                                ✗      ✓     ✓
Hang-On (Japan)                                                 ✗      ✓     ✓
Hang-On (Japan) (Alt 1)                                         ✗      ✓     ✓
Hang-On (Japan) (Alt 2)                                         ✗      ✓     ✓
Harapeko Pakkun (Japan)                                         ✗      ✓     ✓
Harryfox MSX Special (Japan)                                    ✗      ✓     ✓
Harryfox Yki No Maoh (Japan)                                    ✗      ✓     ✓
Haunted Boynight (Japan)                                        ✗      ✓     ✓
Heavy Boxing (Japan)                                            ✗      ✓     ✓
Heavy Boxing (Japan) (Alt 1)                                    ✗      ✓     ✓
Heist, The (Japan)                                              ✗      ✓     ✓
Helitank (Japan)                                                ✗      ✓     ✓
High Way Star (Japan)                                           ✗      ✓     ✓
High Way Star (Korea)                                           ✗      ✓     ✓
Hisya (Japan)                                                   ✗      ✓     ✓
Hitsuji Yai - Preety Sheep (Japan)                              ✗      ✓     ✓
Hole in One (Japan)                                             ✗      ✓     ✓
Hole in One (Japan) (Alt 1)                                     ✗      ✓     ✓
Hole in One (Japan) (Alt 2)                                     ✗      ✓     ✓
Hole in One (Japan) (Alt 3)                                     ✗      ✓     ✓
Hole in One Professional (Japan) (Alt 1)                        ✗      ✓     ✓
Hole in One Professional (Japan)                                ✗      ✓     ✓
Home Calc (Japan) (Program)                                     ✗      ✓     ✓
Home Writer (Japan) (Program)                                   ✗      ✓     ✓
Honkball (Japan)                                                ✗      ✓     ✓
Hopper (Europe)                                                 ✗      ✓     ✓
Hudson 3D Golf (Japan)                                          ✗      ✓     ✓
Hudson 3D Golf (Japan) (Alt 1)                                  ✗      ✓     ✓
Hustle! Chumy (Japan)                                           ✗      ✓     ✓
Hustle! Chumy (Japan) (Alt 1)                                   ✗      ✓     ✓
Hydlide (Japan)                                                 ✗      ✓     ✓
Hydlide 3 - The Space Memories (Japan)                          ✗      ✓     ✓
Hydlide II - Shine of Darkness (Japan)                          ✗      ✓     ✓
Hydlide II - Shine of Darkness (Japan) (Alt 1)                  ✗      ✓     ✓
Hyper Olympic 1 (Japan)                                         ✗      ✓     ✓
Hyper Olympic 2 (Japan)                                         ✗      ✓     ✓
Hyper Rally (Japan)                                             ✗      ✓     ✓
Hyper Rally (Japan) (Alt 1)                                     ✗      ✓     ✓
Hyper Rally (Japan) (Alt 2)                                     ✗      ✓     ✓
Hyper Rally (Japan) (Alt 3)                                     ✗      ✓     ✓
Hyper Sports 1 (Japan)                                          ✗      ✓     ✓
Hyper Sports 1 (Japan) (Alt 1)                                  ✗      ✓     ✓
Hyper Sports 2 (Japan)                                          ✗      ✓     ✓
Hyper Sports 3 (Japan)                                          ✗      ✓     ✓
Hyper Sports 3 (Japan) (Alt 1)                                  ✗      ✓     ✓
Hyper Sports 3 (Japan) (Alt 2)                                  ✗      ✓     ✓
Ice World (Japan)                                               ✗      ✓     ✓
Iga Ninpouten - Small Ninja (Japan)                             ✗      ✓     ✓
Iga Ninpouten 2 - Small Ninja 2 (Japan)                         ✗      ✓     ✓
Indian no Bouken (Japan)                                        ✗      ✓     ✓
Iriegas (Japan)                                                 ✗      ✓     ✓
Iriegas - Theseus (Japan)                                       ✗      ✓     ✓
Iriegas - Theseus (Japan) (Alt 1)                               ✗      ✓     ✓
Issunhoushi No Donnamondai (Japan)                              ✗      ✓     ✓
Issunhoushi No Donnamondai (Japan) (Alt 1)                      ✗      ✓     ✓
